year,hist temps,temperature,percentile,scenario
1976.63,0.11,0.38,50,grey
1976.71,0.17,0.38,50,grey
1976.79,0.02,0.38,50,grey
1976.88,0.17,0.38,50,grey
1976.96,0.28,0.39,50,grey
1977.04,0.34,0.39,50,grey
1977.13,0.42,0.39,50,grey
1977.21,0.44,0.39,50,grey
1977.29,0.45,0.39,50,grey
1977.38,0.46,0.39,50,grey
1977.46,0.47,0.39,50,grey
1977.54,0.42,0.4,50,grey
1977.63,0.38,0.4,50,grey
1977.71,0.33,0.4,50,grey
1977.79,0.3,0.4,50,grey
1977.88,0.45,0.4,50,grey
1977.96,0.27,0.4,50,grey
1978.04,0.33,0.4,50,grey
1978.13,0.33,0.41,50,grey
1978.21,0.39,0.41,50,grey
1978.29,0.33,0.41,50,grey
1978.38,0.27,0.41,50,grey
1978.46,0.21,0.41,50,grey
1978.54,0.27,0.41,50,grey
1978.63,0.12,0.41,50,grey
1978.71,0.29,0.42,50,grey
1978.79,0.24,0.42,50,grey
1978.88,0.41,0.42,50,grey
1978.96,0.29,0.42,50,grey
1979.04,0.34,0.42,50,grey
1979.13,0.18,0.42,50,grey
1979.21,0.38,0.42,50,grey
1979.29,0.33,0.43,50,grey
1979.38,0.29,0.43,50,grey
1979.46,0.38,0.43,50,grey
1979.54,0.33,0.43,50,grey
1979.63,0.4,0.43,50,grey
1979.71,0.45,0.43,50,grey
1979.79,0.48,0.43,50,grey
1979.88,0.5,0.44,50,grey
1979.96,0.68,0.44,50,grey
1980.04,0.5,0.44,50,grey
1980.13,0.6,0.44,50,grey
1980.21,0.46,0.44,50,grey
1980.29,0.52,0.44,50,grey
1980.38,0.52,0.45,50,grey
1980.46,0.41,0.45,50,grey
1980.54,0.46,0.45,50,grey
1980.63,0.43,0.45,50,grey
1980.71,0.41,0.45,50,grey
1980.79,0.39,0.45,50,grey
1980.88,0.51,0.45,50,grey
1980.96,0.4,0.46,50,grey
1981.04,0.71,0.46,50,grey
1981.13,0.57,0.46,50,grey
1981.21,0.61,0.46,50,grey
1981.29,0.49,0.46,50,grey
1981.38,0.44,0.46,50,grey
1981.46,0.51,0.46,50,grey
1981.54,0.5,0.47,50,grey
1981.63,0.51,0.47,50,grey
1981.71,0.42,0.47,50,grey
1981.79,0.37,0.47,50,grey
1981.88,0.44,0.47,50,grey
1981.96,0.62,0.47,50,grey
1982.04,0.31,0.47,50,grey
1982.13,0.35,0.48,50,grey
1982.21,0.21,0.48,50,grey
1982.29,0.34,0.48,50,grey
1982.38,0.37,0.48,50,grey
1982.46,0.29,0.48,50,grey
1982.54,0.35,0.48,50,grey
1982.63,0.32,0.48,50,grey
1982.71,0.4,0.48,50,grey
1982.79,0.37,0.49,50,grey
1982.88,0.36,0.49,50,grey
1982.96,0.61,0.49,50,grey
1983.04,0.73,0.49,50,grey
1983.13,0.63,0.49,50,grey
1983.21,0.58,0.49,50,grey
1983.29,0.48,0.49,50,grey
1983.38,0.52,0.5,50,grey
1983.46,0.45,0.5,50,grey
1983.54,0.45,0.5,50,grey
1983.63,0.55,0.5,50,grey
1983.71,0.57,0.5,50,grey
1983.79,0.41,0.5,50,grey
1983.88,0.58,0.5,50,grey
1983.96,0.42,0.51,50,grey
1984.04,0.48,0.51,50,grey
1984.13,0.35,0.51,50,grey
1984.21,0.44,0.51,50,grey
1984.29,0.31,0.51,50,grey
1984.38,0.5,0.51,50,grey
1984.46,0.31,0.51,50,grey
1984.54,0.33,0.51,50,grey
1984.63,0.39,0.52,50,grey
1984.71,0.41,0.52,50,grey
1984.79,0.34,0.52,50,grey
1984.88,0.26,0.52,50,grey
1984.96,0.11,0.52,50,grey
1985.04,0.4,0.52,50,grey
1985.13,0.2,0.52,50,grey
1985.21,0.35,0.53,50,grey
1985.29,0.31,0.53,50,grey
1985.38,0.36,0.53,50,grey
1985.46,0.34,0.53,50,grey
1985.54,0.26,0.53,50,grey
1985.63,0.38,0.53,50,grey
1985.71,0.35,0.53,50,grey
1985.79,0.35,0.53,50,grey
1985.88,0.31,0.54,50,grey
1985.96,0.36,0.54,50,grey
1986.04,0.48,0.54,50,grey
1986.13,0.52,0.54,50,grey
1986.21,0.45,0.54,50,grey
1986.29,0.44,0.54,50,grey
1986.38,0.42,0.54,50,grey
1986.46,0.37,0.55,50,grey
1986.54,0.35,0.55,50,grey
1986.63,0.36,0.55,50,grey
1986.71,0.31,0.55,50,grey
1986.79,0.39,0.55,50,grey
1986.88,0.34,0.55,50,grey
1986.96,0.36,0.55,50,grey
1987.04,0.5,0.56,50,grey
1987.13,0.64,0.56,50,grey
1987.21,0.38,0.56,50,grey
1987.29,0.45,0.56,50,grey
1987.38,0.48,0.56,50,grey
1987.46,0.52,0.56,50,grey
1987.54,0.64,0.56,50,grey
1987.63,0.55,0.56,50,grey
1987.71,0.61,0.57,50,grey
1987.79,0.55,0.57,50,grey
1987.88,0.51,0.57,50,grey
1987.96,0.68,0.57,50,grey
1988.04,0.75,0.57,50,grey
1988.13,0.6,0.57,50,grey
1988.21,0.66,0.57,50,grey
1988.29,0.61,0.58,50,grey
1988.38,0.6,0.58,50,grey
1988.46,0.6,0.58,50,grey
1988.54,0.54,0.58,50,grey
1988.63,0.58,0.58,50,grey
1988.71,0.57,0.58,50,grey
1988.79,0.55,0.58,50,grey
1988.88,0.37,0.59,50,grey
1988.96,0.51,0.59,50,grey
1989.04,0.34,0.59,50,grey
1989.13,0.52,0.59,50,grey
1989.21,0.51,0.59,50,grey
1989.29,0.46,0.59,50,grey
1989.38,0.4,0.59,50,grey
1989.46,0.41,0.59,50,grey
1989.54,0.53,0.6,50,grey
1989.63,0.54,0.6,50,grey
1989.71,0.54,0.6,50,grey
1989.79,0.52,0.6,50,grey
1989.88,0.42,0.6,50,grey
1989.96,0.57,0.6,50,grey
1990.04,0.58,0.6,50,grey
1990.13,0.61,0.61,50,grey
1990.21,0.92,0.61,50,grey
1990.29,0.73,0.61,50,grey
1990.38,0.64,0.61,50,grey
1990.46,0.61,0.61,50,grey
1990.54,0.61,0.61,50,grey
1990.63,0.56,0.61,50,grey
1990.71,0.52,0.61,50,grey
1990.79,0.67,0.62,50,grey
1990.88,0.67,0.62,50,grey
1990.96,0.6,0.62,50,grey
1991.04,0.62,0.62,50,grey
1991.13,0.67,0.62,50,grey
1991.21,0.55,0.62,50,grey
1991.29,0.72,0.62,50,grey
1991.38,0.62,0.62,50,grey
1991.46,0.69,0.62,50,grey
1991.54,0.69,0.63,50,grey
1991.63,0.62,0.63,50,grey
1991.71,0.64,0.63,50,grey
1991.79,0.54,0.63,50,grey
1991.88,0.53,0.63,50,grey
1991.96,0.5,0.63,50,grey
1992.04,0.67,0.63,50,grey
1992.13,0.63,0.63,50,grey
1992.21,0.63,0.64,50,grey
1992.29,0.47,0.64,50,grey
1992.38,0.52,0.64,50,grey
1992.46,0.48,0.64,50,grey
1992.54,0.34,0.64,50,grey
1992.63,0.34,0.64,50,grey
1992.71,0.25,0.64,50,grey
1992.79,0.32,0.64,50,grey
1992.88,0.27,0.65,50,grey
1992.96,0.43,0.65,50,grey
1993.04,0.61,0.65,50,grey
1993.13,0.59,0.65,50,grey
1993.21,0.58,0.65,50,grey
1993.29,0.48,0.65,50,grey
1993.38,0.51,0.65,50,grey
1993.46,0.5,0.65,50,grey
1993.54,0.48,0.65,50,grey
1993.63,0.4,0.65,50,grey
1993.71,0.39,0.66,50,grey
1993.79,0.47,0.66,50,grey
1993.88,0.32,0.66,50,grey
1993.96,0.43,0.66,50,grey
1994.04,0.5,0.66,50,grey
1994.13,0.27,0.66,50,grey
1994.21,0.53,0.66,50,grey
1994.29,0.57,0.66,50,grey
1994.38,0.56,0.66,50,grey
1994.46,0.62,0.66,50,grey
1994.54,0.53,0.67,50,grey
1994.63,0.5,0.67,50,grey
1994.71,0.54,0.67,50,grey
1994.79,0.66,0.67,50,grey
1994.88,0.67,0.67,50,grey
1994.96,0.57,0.67,50,grey
1995.04,0.73,0.67,50,grey
1995.13,0.94,0.67,50,grey
1995.21,0.65,0.67,50,grey
1995.29,0.65,0.67,50,grey
1995.38,0.53,0.68,50,grey
1995.46,0.66,0.68,50,grey
1995.54,0.69,0.68,50,grey
1995.63,0.71,0.68,50,grey
1995.71,0.59,0.68,50,grey
1995.79,0.69,0.68,50,grey
1995.88,0.68,0.68,50,grey
1995.96,0.49,0.68,50,grey
1996.04,0.47,0.68,50,grey
1996.13,0.68,0.68,50,grey
1996.21,0.54,0.69,50,grey
1996.29,0.51,0.69,50,grey
1996.38,0.54,0.69,50,grey
1996.46,0.5,0.69,50,grey
1996.54,0.58,0.69,50,grey
1996.63,0.62,0.69,50,grey
1996.71,0.48,0.69,50,grey
1996.79,0.45,0.69,50,grey
1996.88,0.56,0.69,50,grey
1996.96,0.59,0.69,50,grey
1997.04,0.55,0.7,50,grey
1997.13,0.61,0.7,50,grey
1997.21,0.7,0.7,50,grey
1997.29,0.62,0.7,50,grey
1997.38,0.61,0.7,50,grey
1997.46,0.77,0.7,50,grey
1997.54,0.66,0.7,50,grey
1997.63,0.73,0.7,50,grey
1997.71,0.8,0.7,50,grey
1997.79,0.88,0.71,50,grey
1997.88,0.86,0.71,50,grey
1997.96,0.81,0.71,50,grey
1998.04,0.81,0.71,50,grey
1998.13,1.08,0.71,50,grey
1998.21,0.86,0.71,50,grey
1998.29,0.93,0.71,50,grey
1998.38,0.91,0.71,50,grey
1998.46,0.94,0.71,50,grey
1998.54,0.97,0.72,50,grey
1998.63,0.92,0.72,50,grey
1998.71,0.71,0.72,50,grey
1998.79,0.72,0.72,50,grey
1998.88,0.68,0.72,50,grey
1998.96,0.79,0.72,50,grey
1999.04,0.69,0.72,50,grey
1999.13,0.88,0.72,50,grey
1999.21,0.55,0.72,50,grey
1999.29,0.61,0.73,50,grey
1999.38,0.56,0.73,50,grey
1999.46,0.62,0.73,50,grey
1999.54,0.62,0.73,50,grey
1999.63,0.57,0.73,50,grey
1999.71,0.63,0.73,50,grey
1999.79,0.61,0.73,50,grey
1999.88,0.6,0.73,50,grey
1999.96,0.69,0.73,50,grey
2000.04,0.52,0.74,50,grey
2000.13,0.77,0.74,50,grey
2000.21,0.74,0.74,50,grey
2000.29,0.8,0.74,50,grey
2000.38,0.61,0.74,50,grey
2000.46,0.63,0.74,50,grey
2000.54,0.62,0.74,50,grey
2000.63,0.68,0.74,50,grey
2000.71,0.65,0.74,50,grey
2000.79,0.53,0.75,50,grey
2000.88,0.53,0.75,50,grey
2000.96,0.51,0.75,50,grey
2001.04,0.67,0.75,50,grey
2001.13,0.65,0.75,50,grey
2001.21,0.81,0.75,50,grey
2001.29,0.76,0.75,50,grey
2001.38,0.78,0.75,50,grey
2001.46,0.75,0.75,50,grey
2001.54,0.8,0.76,50,grey
2001.63,0.8,0.76,50,grey
2001.71,0.77,0.76,50,grey
2001.79,0.75,0.76,50,grey
2001.88,0.96,0.76,50,grey
2001.96,0.76,0.76,50,grey
2002.04,0.95,0.76,50,grey
2002.13,0.98,0.76,50,grey
2002.21,1.06,0.77,50,grey
2002.29,0.79,0.77,50,grey
2002.38,0.8,0.77,50,grey
2002.46,0.79,0.77,50,grey
2002.54,0.85,0.77,50,grey
2002.63,0.78,0.77,50,grey
2002.71,0.81,0.77,50,grey
2002.79,0.77,0.77,50,grey
2002.88,0.81,0.78,50,grey
2002.96,0.66,0.78,50,grey
2003.04,0.94,0.78,50,grey
2003.13,0.78,0.78,50,grey
2003.21,0.78,0.78,50,grey
2003.29,0.77,0.78,50,grey
2003.38,0.81,0.78,50,grey
2003.46,0.75,0.78,50,grey
2003.54,0.78,0.78,50,grey
2003.63,0.89,0.79,50,grey
2003.71,0.88,0.79,50,grey
2003.79,0.97,0.79,50,grey
2003.88,0.79,0.79,50,grey
2003.96,0.94,0.79,50,grey
2004.04,0.82,0.79,50,grey
2004.13,0.93,0.79,50,grey
2004.21,0.86,0.8,50,grey
2004.29,0.82,0.8,50,grey
2004.38,0.64,0.8,50,grey
2004.46,0.66,0.8,50,grey
2004.54,0.61,0.8,50,grey
2004.63,0.73,0.8,50,grey
2004.71,0.76,0.8,50,grey
2004.79,0.84,0.8,50,grey
2004.88,0.95,0.81,50,grey
2004.96,0.71,0.81,50,grey
2005.04,0.9,0.81,50,grey
2005.13,0.77,0.81,50,grey
2005.21,0.92,0.81,50,grey
2005.29,0.93,0.81,50,grey
2005.38,0.86,0.81,50,grey
2005.46,0.88,0.82,50,grey
2005.54,0.88,0.82,50,grey
2005.63,0.87,0.82,50,grey
2005.71,0.95,0.82,50,grey
2005.79,0.98,0.82,50,grey
2005.88,0.96,0.82,50,grey
2005.96,0.85,0.82,50,grey
2006.04,0.75,0.83,50,grey
2006.13,0.9,0.83,50,grey
2006.21,0.81,0.83,50,grey
2006.29,0.74,0.83,50,grey
2006.38,0.73,0.83,50,grey
2006.46,0.85,0.83,50,grey
2006.54,0.79,0.83,50,grey
2006.63,0.9,0.83,50,grey
2006.71,0.85,0.84,50,grey
2006.79,0.92,0.84,50,grey
2006.88,0.91,0.84,50,grey
2006.96,0.99,0.84,50,grey
2007.04,1.15,0.84,50,grey
2007.13,0.91,0.84,50,grey
2007.21,0.87,0.84,50,grey
2007.29,0.95,0.85,50,grey
2007.38,0.83,0.85,50,grey
2007.46,0.79,0.85,50,grey
2007.54,0.81,0.85,50,grey
2007.63,0.8,0.85,50,grey
2007.71,0.81,0.85,50,grey
2007.79,0.82,0.85,50,grey
2007.88,0.78,0.86,50,grey
2007.96,0.69,0.86,50,grey
2008.04,0.48,0.86,50,grey
2008.13,0.57,0.86,50,grey
2008.21,0.92,0.86,50,grey
2008.29,0.71,0.86,50,grey
2008.38,0.7,0.87,50,grey
2008.46,0.7,0.87,50,grey
2008.54,0.81,0.87,50,grey
2008.63,0.74,0.87,50,grey
2008.71,0.8,0.87,50,grey
2008.79,0.89,0.87,50,grey
2008.88,0.89,0.87,50,grey
2008.96,0.75,0.87,50,grey
2009.04,0.83,0.88,50,grey
2009.13,0.76,0.88,50,grey
2009.21,0.74,0.88,50,grey
2009.29,0.83,0.88,50,grey
2009.38,0.82,0.88,50,grey
2009.46,0.89,0.88,50,grey
2009.54,0.92,0.88,50,grey
2009.63,0.91,0.89,50,grey
2009.71,0.93,0.89,50,grey
2009.79,0.88,0.89,50,grey
2009.88,0.94,0.89,50,grey
2009.96,0.86,0.89,50,grey
2010.04,0.93,0.89,50,grey
2010.13,0.98,0.89,50,grey
2010.21,1.08,0.9,50,grey
2010.29,1.06,0.9,50,grey
2010.38,0.96,0.9,50,grey
2010.46,0.91,0.9,50,grey
2010.54,0.91,0.9,50,grey
2010.63,0.88,0.9,50,grey
2010.71,0.82,0.9,50,grey
2010.79,0.89,0.91,50,grey
2010.88,0.99,0.91,50,grey
2010.96,0.69,0.91,50,grey
2011.04,0.7,0.91,50,grey
2011.13,0.7,0.91,50,grey
2011.21,0.8,0.91,50,grey
2011.29,0.84,0.91,50,grey
2011.38,0.74,0.92,50,grey
2011.46,0.83,0.92,50,grey
2011.54,0.89,0.92,50,grey
2011.63,0.89,0.92,50,grey
2011.71,0.8,0.92,50,grey
2011.79,0.85,0.92,50,grey
2011.88,0.75,0.92,50,grey
2011.96,0.75,0.93,50,grey
2012.04,0.65,0.93,50,grey
2012.13,0.67,0.93,50,grey
2012.21,0.72,0.93,50,grey
2012.29,0.91,0.93,50,grey
2012.38,0.93,0.93,50,grey
2012.46,0.89,0.94,50,grey
2012.54,0.83,0.94,50,grey
2012.63,0.87,0.94,50,grey
2012.71,0.93,0.94,50,grey
2012.79,0.96,0.94,50,grey
2012.88,0.95,0.94,50,grey
2012.96,0.68,0.94,50,grey
2013.04,0.84,0.95,50,grey
2013.13,0.8,0.95,50,grey
2013.21,0.81,0.95,50,grey
2013.29,0.77,0.95,50,grey
2013.38,0.85,0.95,50,grey
2013.46,0.87,0.95,50,grey
2013.54,0.85,0.96,50,grey
2013.63,0.89,0.96,50,grey
2013.71,0.95,0.96,50,grey
2013.79,0.9,0.96,50,grey
2013.88,1.03,0.96,50,grey
2013.96,0.88,0.96,50,grey
2014.04,0.91,0.97,50,grey
2014.13,0.7,0.97,50,grey
2014.21,0.95,0.97,50,grey
2014.29,1,0.97,50,grey
2014.38,1.01,0.97,50,grey
2014.46,0.93,0.97,50,grey
2014.54,0.86,0.98,50,grey
2014.63,1.03,0.98,50,grey
2014.71,1.03,0.98,50,grey
2014.79,1.02,0.98,50,grey
2014.88,0.89,0.98,50,grey
2014.96,1,0.99,50,grey
2015.04,1.03,0.99,50,grey
2015.13,1.06,0.99,50,grey
2015.21,1.08,0.99,50,grey
2015.29,0.98,0.99,50,grey
2015.38,1.02,0.99,50,grey
2015.46,1.05,1,50,grey
2015.54,1,1,50,grey
2015.63,1.06,1,50,grey
2015.71,1.11,1,50,grey
2015.79,1.25,1,50,grey
2015.88,1.22,1.01,50,grey
2015.96,1.33,1.01,50,grey
2016.04,1.32,1.01,50,grey
2016.13,1.48,1.01,50,grey
2016.21,1.46,1.01,50,grey
2016.29,1.28,1.02,50,grey
2016.38,1.09,1.02,50,grey
2016.46,1.06,1.02,50,grey
2016.54,1.07,1.02,50,grey
2016.63,1.17,1.02,50,grey
2016.71,1.09,1.03,50,grey
2016.79,1.04,1.03,50,grey
2016.88,1.03,1.03,50,grey
2016.96,1.01,1.03,50,grey
2017.04,1.14,1.03,50,grey
2017.13,1.24,1.04,50,grey
2017.21,1.26,1.04,50,grey
2017.29,1.11,1.04,50,grey
2017.38,1.05,1.04,50,grey
2017.46,0.95,1.04,50,grey
2017.54,1.02,1.04,50,grey
2017.63,1.06,1.05,50,grey
2017.71,0.94,1.05,50,grey
2017.79,1,1.05,50,grey
2017.88,0.99,1.05,50,grey
2017.96,1.01,1.05,50,grey
1850.04,,-0.023,17,grey
1850.13,,-0.023,17,grey
1850.21,,-0.023,17,grey
1850.29,,-0.023,17,grey
1850.38,,-0.023,17,grey
1850.46,,-0.023,17,grey
1850.54,,-0.023,17,grey
1850.63,,-0.023,17,grey
1850.71,,-0.023,17,grey
1850.79,,-0.023,17,grey
1850.88,,-0.022,17,grey
1850.96,,-0.022,17,grey
1851.04,,-0.022,17,grey
1851.13,,-0.022,17,grey
1851.21,,-0.022,17,grey
1851.29,,-0.022,17,grey
1851.38,,-0.022,17,grey
1851.46,,-0.022,17,grey
1851.54,,-0.022,17,grey
1851.63,,-0.022,17,grey
1851.71,,-0.022,17,grey
1851.79,,-0.022,17,grey
1851.88,,-0.021,17,grey
1851.96,,-0.021,17,grey
1852.04,,-0.021,17,grey
1852.13,,-0.021,17,grey
1852.21,,-0.021,17,grey
1852.29,,-0.021,17,grey
1852.38,,-0.021,17,grey
1852.46,,-0.021,17,grey
1852.54,,-0.021,17,grey
1852.63,,-0.02,17,grey
1852.71,,-0.02,17,grey
1852.79,,-0.02,17,grey
1852.88,,-0.02,17,grey
1852.96,,-0.02,17,grey
1853.04,,-0.02,17,grey
1853.13,,-0.02,17,grey
1853.21,,-0.02,17,grey
1853.29,,-0.02,17,grey
1853.38,,-0.02,17,grey
1853.46,,-0.02,17,grey
1853.54,,-0.02,17,grey
1853.63,,-0.02,17,grey
1853.71,,-0.02,17,grey
1853.79,,-0.02,17,grey
1853.88,,-0.019,17,grey
1853.96,,-0.019,17,grey
1854.04,,-0.019,17,grey
1854.13,,-0.019,17,grey
1854.21,,-0.019,17,grey
1854.29,,-0.019,17,grey
1854.38,,-0.019,17,grey
1854.46,,-0.019,17,grey
1854.54,,-0.019,17,grey
1854.63,,-0.019,17,grey
1854.71,,-0.019,17,grey
1854.79,,-0.019,17,grey
1854.88,,-0.019,17,grey
1854.96,,-0.019,17,grey
1855.04,,-0.019,17,grey
1855.13,,-0.019,17,grey
1855.21,,-0.019,17,grey
1855.29,,-0.019,17,grey
1855.38,,-0.019,17,grey
1855.46,,-0.019,17,grey
1855.54,,-0.019,17,grey
1855.63,,-0.019,17,grey
1855.71,,-0.019,17,grey
1855.79,,-0.019,17,grey
1855.88,,-0.019,17,grey
1855.96,,-0.019,17,grey
1856.04,,-0.019,17,grey
1856.13,,-0.019,17,grey
1856.21,,-0.019,17,grey
1856.29,,-0.019,17,grey
1856.38,,-0.019,17,grey
1856.46,,-0.019,17,grey
1856.54,,-0.019,17,grey
1856.63,,-0.019,17,grey
1856.71,,-0.019,17,grey
1856.79,,-0.019,17,grey
1856.88,,-0.019,17,grey
1856.96,,-0.019,17,grey
1857.04,,-0.019,17,grey
1857.13,,-0.019,17,grey
1857.21,,-0.019,17,grey
1857.29,,-0.019,17,grey
1857.38,,-0.019,17,grey
1857.46,,-0.019,17,grey
1857.54,,-0.019,17,grey
1857.63,,-0.019,17,grey
1857.71,,-0.019,17,grey
1857.79,,-0.019,17,grey
1857.88,,-0.019,17,grey
1857.96,,-0.019,17,grey
1858.04,,-0.019,17,grey
1858.13,,-0.018,17,grey
1858.21,,-0.018,17,grey
1858.29,,-0.018,17,grey
1858.38,,-0.018,17,grey
1858.46,,-0.018,17,grey
1858.54,,-0.018,17,grey
1858.63,,-0.018,17,grey
1858.71,,-0.018,17,grey
1858.79,,-0.018,17,grey
1858.88,,-0.018,17,grey
1858.96,,-0.018,17,grey
1859.04,,-0.018,17,grey
1859.13,,-0.018,17,grey
1859.21,,-0.018,17,grey
1859.29,,-0.018,17,grey
1859.38,,-0.018,17,grey
1859.46,,-0.018,17,grey
1859.54,,-0.018,17,grey
1859.63,,-0.018,17,grey
1859.71,,-0.018,17,grey
1859.79,,-0.018,17,grey
1859.88,,-0.018,17,grey
1859.96,,-0.018,17,grey
1860.04,,-0.018,17,grey
1860.13,,-0.019,17,grey
1860.21,,-0.019,17,grey
1860.29,,-0.019,17,grey
1860.38,,-0.019,17,grey
1860.46,,-0.019,17,grey
1860.54,,-0.019,17,grey
1860.63,,-0.019,17,grey
1860.71,,-0.019,17,grey
1860.79,,-0.019,17,grey
1860.88,,-0.019,17,grey
1860.96,,-0.019,17,grey
1861.04,,-0.019,17,grey
1861.13,,-0.019,17,grey
1861.21,,-0.019,17,grey
1861.29,,-0.019,17,grey
1861.38,,-0.019,17,grey
1861.46,,-0.019,17,grey
1861.54,,-0.019,17,grey
1861.63,,-0.019,17,grey
1861.71,,-0.019,17,grey
1861.79,,-0.019,17,grey
1861.88,,-0.019,17,grey
1861.96,,-0.019,17,grey
1862.04,,-0.019,17,grey
1862.13,,-0.019,17,grey
1862.21,,-0.019,17,grey
1862.29,,-0.02,17,grey
1862.38,,-0.02,17,grey
1862.46,,-0.02,17,grey
1862.54,,-0.02,17,grey
1862.63,,-0.02,17,grey
1862.71,,-0.02,17,grey
1862.79,,-0.02,17,grey
1862.88,,-0.02,17,grey
1862.96,,-0.02,17,grey
1863.04,,-0.02,17,grey
1863.13,,-0.02,17,grey
1863.21,,-0.02,17,grey
1863.29,,-0.02,17,grey
1863.38,,-0.02,17,grey
1863.46,,-0.02,17,grey
1863.54,,-0.02,17,grey
1863.63,,-0.02,17,grey
1863.71,,-0.02,17,grey
1863.79,,-0.02,17,grey
1863.88,,-0.02,17,grey
1863.96,,-0.02,17,grey
1864.04,,-0.02,17,grey
1864.13,,-0.02,17,grey
1864.21,,-0.02,17,grey
1864.29,,-0.02,17,grey
1864.38,,-0.019,17,grey
1864.46,,-0.019,17,grey
1864.54,,-0.019,17,grey
1864.63,,-0.019,17,grey
1864.71,,-0.019,17,grey
1864.79,,-0.019,17,grey
1864.88,,-0.019,17,grey
1864.96,,-0.019,17,grey
1865.04,,-0.019,17,grey
1865.13,,-0.019,17,grey
1865.21,,-0.019,17,grey
1865.29,,-0.019,17,grey
1865.38,,-0.019,17,grey
1865.46,,-0.019,17,grey
1865.54,,-0.019,17,grey
1865.63,,-0.019,17,grey
1865.71,,-0.019,17,grey
1865.79,,-0.019,17,grey
1865.88,,-0.019,17,grey
1865.96,,-0.019,17,grey
1866.04,,-0.019,17,grey
1866.13,,-0.019,17,grey
1866.21,,-0.019,17,grey
1866.29,,-0.019,17,grey
1866.38,,-0.019,17,grey
1866.46,,-0.019,17,grey
1866.54,,-0.019,17,grey
1866.63,,-0.019,17,grey
1866.71,,-0.019,17,grey
1866.79,,-0.018,17,grey
1866.88,,-0.018,17,grey
1866.96,,-0.018,17,grey
1867.04,,-0.018,17,grey
1867.13,,-0.018,17,grey
1867.21,,-0.018,17,grey
1867.29,,-0.018,17,grey
1867.38,,-0.018,17,grey
1867.46,,-0.018,17,grey
1867.54,,-0.018,17,grey
1867.63,,-0.018,17,grey
1867.71,,-0.018,17,grey
1867.79,,-0.018,17,grey
1867.88,,-0.017,17,grey
1867.96,,-0.017,17,grey
1868.04,,-0.017,17,grey
1868.13,,-0.017,17,grey
1868.21,,-0.017,17,grey
1868.29,,-0.017,17,grey
1868.38,,-0.017,17,grey
1868.46,,-0.017,17,grey
1868.54,,-0.017,17,grey
1868.63,,-0.017,17,grey
1868.71,,-0.017,17,grey
1868.79,,-0.017,17,grey
1868.88,,-0.017,17,grey
1868.96,,-0.016,17,grey
1869.04,,-0.016,17,grey
1869.13,,-0.016,17,grey
1869.21,,-0.016,17,grey
1869.29,,-0.016,17,grey
1869.38,,-0.016,17,grey
1869.46,,-0.016,17,grey
1869.54,,-0.016,17,grey
1869.63,,-0.016,17,grey
1869.71,,-0.015,17,grey
1869.79,,-0.015,17,grey
1869.88,,-0.015,17,grey
1869.96,,-0.015,17,grey
1870.04,,-0.015,17,grey
1870.13,,-0.015,17,grey
1870.21,,-0.015,17,grey
1870.29,,-0.014,17,grey
1870.38,,-0.014,17,grey
1870.46,,-0.014,17,grey
1870.54,,-0.014,17,grey
1870.63,,-0.014,17,grey
1870.71,,-0.014,17,grey
1870.79,,-0.014,17,grey
1870.88,,-0.014,17,grey
1870.96,,-0.013,17,grey
1871.04,,-0.013,17,grey
1871.13,,-0.013,17,grey
1871.21,,-0.013,17,grey
1871.29,,-0.013,17,grey
1871.38,,-0.013,17,grey
1871.46,,-0.013,17,grey
1871.54,,-0.013,17,grey
1871.63,,-0.013,17,grey
1871.71,,-0.013,17,grey
1871.79,,-0.012,17,grey
1871.88,,-0.012,17,grey
1871.96,,-0.012,17,grey
1872.04,,-0.012,17,grey
1872.13,,-0.012,17,grey
1872.21,,-0.012,17,grey
1872.29,,-0.012,17,grey
1872.38,,-0.012,17,grey
1872.46,,-0.012,17,grey
1872.54,,-0.012,17,grey
1872.63,,-0.011,17,grey
1872.71,,-0.011,17,grey
1872.79,,-0.011,17,grey
1872.88,,-0.011,17,grey
1872.96,,-0.011,17,grey
1873.04,,-0.01,17,grey
1873.13,,-0.01,17,grey
1873.21,,-0.01,17,grey
1873.29,,-0.01,17,grey
1873.38,,-0.01,17,grey
1873.46,,-0.01,17,grey
1873.54,,-0.009,17,grey
1873.63,,-0.009,17,grey
1873.71,,-0.009,17,grey
1873.79,,-0.009,17,grey
1873.88,,-0.009,17,grey
1873.96,,-0.009,17,grey
1874.04,,-0.008,17,grey
1874.13,,-0.008,17,grey
1874.21,,-0.008,17,grey
1874.29,,-0.008,17,grey
1874.38,,-0.008,17,grey
1874.46,,-0.008,17,grey
1874.54,,-0.008,17,grey
1874.63,,-0.007,17,grey
1874.71,,-0.007,17,grey
1874.79,,-0.007,17,grey
1874.88,,-0.007,17,grey
1874.96,,-0.007,17,grey
1875.04,,-0.007,17,grey
1875.13,,-0.006,17,grey
1875.21,,-0.006,17,grey
1875.29,,-0.006,17,grey
1875.38,,-0.006,17,grey
1875.46,,-0.006,17,grey
1875.54,,-0.006,17,grey
1875.63,,-0.005,17,grey
1875.71,,-0.005,17,grey
1875.79,,-0.005,17,grey
1875.88,,-0.005,17,grey
1875.96,,-0.005,17,grey
1876.04,,-0.004,17,grey
1876.13,,-0.004,17,grey
1876.21,,-0.004,17,grey
